Plot Title: Hub B,,
#,"Date Time, GMT-08:00","Current, A (LGR S/N: 10459718, SEN S/N: 10282958, LBL: Test-Workstation-power-A)"
808,3/4/22 14:03:30,0.91219
809,3/4/22 14:03:31,0
810,3/4/22 14:03:32,0
811,3/4/22 14:03:33,0.55839
812,3/4/22 14:03:34,0
813,3/4/22 14:03:35,0.91594
814,3/4/22 14:03:36,0
815,3/4/22 14:03:37,0.54713
816,3/4/22 14:03:38,0
817,3/4/22 14:03:39,0
818,3/4/22 14:03:40,0.53868
819,3/4/22 14:03:41,0
820,3/4/22 14:03:42,0.93847
821,3/4/22 14:03:43,0.93753
822,3/4/22 14:03:44,0
823,3/4/22 14:03:45,0
824,3/4/22 14:03:46,0.94316
825,3/4/22 14:03:47,0.5171
826,3/4/22 14:03:48,0
827,3/4/22 14:03:49,0
828,3/4/22 14:03:50,0.94691
829,3/4/22 14:03:51,0
830,3/4/22 14:03:52,0
831,3/4/22 14:03:53,0.95536
832,3/4/22 14:03:54,0
833,3/4/22 14:03:55,0
834,3/4/22 14:03:56,0.49739
835,3/4/22 14:03:57,0.95724
836,3/4/22 14:03:58,0
837,3/4/22 14:03:59,0
838,3/4/22 14:04:00,0.488
839,3/4/22 14:04:01,0
840,3/4/22 14:04:02,0.96474
841,3/4/22 14:04:03,0
842,3/4/22 14:04:04,0
843,3/4/22 14:04:05,0.96193
844,3/4/22 14:04:06,0
845,3/4/22 14:04:07,0.96287
846,3/4/22 14:04:08,0
847,3/4/22 14:04:09,0
848,3/4/22 14:04:10,0.4148
849,3/4/22 14:04:11,0
850,3/4/22 14:04:12,0
851,3/4/22 14:04:13,1.02199
852,3/4/22 14:04:14,0
853,3/4/22 14:04:15,0
854,3/4/22 14:04:16,0.96944
855,3/4/22 14:04:17,0
856,3/4/22 14:04:18,0
857,3/4/22 14:04:19,0.97788
858,3/4/22 14:04:20,0
859,3/4/22 14:04:21,0
860,3/4/22 14:04:22,0.44108
861,3/4/22 14:04:23,0.98164
862,3/4/22 14:04:24,0
863,3/4/22 14:04:25,0
864,3/4/22 14:04:26,0.43076
865,3/4/22 14:04:27,0
866,3/4/22 14:04:28,0
867,3/4/22 14:04:29,0.43357
868,3/4/22 14:04:30,0
869,3/4/22 14:04:31,0.42888
870,3/4/22 14:04:32,0
871,3/4/22 14:04:33,0.98821
872,3/4/22 14:04:34,0
873,3/4/22 14:04:35,0
874,3/4/22 14:04:36,0.4148
875,3/4/22 14:04:37,0
876,3/4/22 14:04:38,0
877,3/4/22 14:04:39,1.02293
878,3/4/22 14:04:40,0
879,3/4/22 14:04:41,0
880,3/4/22 14:04:42,0
881,3/4/22 14:04:43,1.02199
882,3/4/22 14:04:44,0
883,3/4/22 14:04:45,0
884,3/4/22 14:04:46,0.99384
885,3/4/22 14:04:47,0
886,3/4/22 14:04:48,0
887,3/4/22 14:04:49,0.99196
888,3/4/22 14:04:50,0
889,3/4/22 14:04:51,0
890,3/4/22 14:04:52,0.9929
891,3/4/22 14:04:53,0
892,3/4/22 14:04:54,0
893,3/4/22 14:04:55,0.38383
894,3/4/22 14:04:56,0.99571
895,3/4/22 14:04:57,0
896,3/4/22 14:04:58,0
897,3/4/22 14:04:59,0.99102
898,3/4/22 14:05:00,0.38102
899,3/4/22 14:05:01,0
900,3/4/22 14:05:02,0
901,3/4/22 14:05:03,0.38008
902,3/4/22 14:05:04,0
903,3/4/22 14:05:05,0
904,3/4/22 14:05:06,1.02293
905,3/4/22 14:05:07,0
906,3/4/22 14:05:08,0
907,3/4/22 14:05:09,0
908,3/4/22 14:05:10,0.99947
909,3/4/22 14:05:11,0
910,3/4/22 14:05:12,0
911,3/4/22 14:05:13,0.36788
912,3/4/22 14:05:14,0
913,3/4/22 14:05:15,0.99571
914,3/4/22 14:05:16,0
915,3/4/22 14:05:17,0
916,3/4/22 14:05:18,1.00228
917,3/4/22 14:05:19,0
918,3/4/22 14:05:20,0.99571
919,3/4/22 14:05:21,0
920,3/4/22 14:05:22,0
921,3/4/22 14:05:23,1.02481
922,3/4/22 14:05:24,0
923,3/4/22 14:05:25,0
924,3/4/22 14:05:26,1.00228
925,3/4/22 14:05:27,0
926,3/4/22 14:05:28,0
927,3/4/22 14:05:29,0.99947
928,3/4/22 14:05:30,0
929,3/4/22 14:05:31,0
930,3/4/22 14:05:32,1.01261
931,3/4/22 14:05:33,0.32471
932,3/4/22 14:05:34,0
933,3/4/22 14:05:35,0
934,3/4/22 14:05:36,0.31345
935,3/4/22 14:05:37,0
936,3/4/22 14:05:38,0
937,3/4/22 14:05:39,1.02105
938,3/4/22 14:05:40,0
939,3/4/22 14:05:41,0
940,3/4/22 14:05:42,1.00885
941,3/4/22 14:05:43,0
942,3/4/22 14:05:44,0
943,3/4/22 14:05:45,1.00791
944,3/4/22 14:05:46,0
945,3/4/22 14:05:47,0
946,3/4/22 14:05:48,1.00885
947,3/4/22 14:05:49,0
948,3/4/22 14:05:50,0
949,3/4/22 14:05:51,0
950,3/4/22 14:05:52,1.00885
951,3/4/22 14:05:53,0
952,3/4/22 14:05:54,0
953,3/4/22 14:05:55,1.01261
954,3/4/22 14:05:56,0
955,3/4/22 14:05:57,0
956,3/4/22 14:05:58,0
957,3/4/22 14:05:59,1.01261
958,3/4/22 14:06:00,0
959,3/4/22 14:06:01,0
960,3/4/22 14:06:02,1.00885
961,3/4/22 14:06:03,0
962,3/4/22 14:06:04,0
963,3/4/22 14:06:05,1.01354
964,3/4/22 14:06:06,0
965,3/4/22 14:06:07,0
966,3/4/22 14:06:08,0
967,3/4/22 14:06:09,0
968,3/4/22 14:06:10,0
969,3/4/22 14:06:11,0
970,3/4/22 14:06:12,0
971,3/4/22 14:06:13,0
972,3/4/22 14:06:14,1.01542
973,3/4/22 14:06:15,0
974,3/4/22 14:06:16,1.01448
975,3/4/22 14:06:17,0
976,3/4/22 14:06:18,0
977,3/4/22 14:06:19,0
978,3/4/22 14:06:20,0
979,3/4/22 14:06:21,0
980,3/4/22 14:06:22,0
981,3/4/22 14:06:23,0
982,3/4/22 14:06:24,1.01448
983,3/4/22 14:06:25,0
984,3/4/22 14:06:26,0
985,3/4/22 14:06:27,0
986,3/4/22 14:06:28,1.01261
987,3/4/22 14:06:29,0
988,3/4/22 14:06:30,0
989,3/4/22 14:06:31,1.01824
990,3/4/22 14:06:32,0
991,3/4/22 14:06:33,0
992,3/4/22 14:06:34,0
993,3/4/22 14:06:35,1.02481
994,3/4/22 14:06:36,0
995,3/4/22 14:06:37,0
996,3/4/22 14:06:38,0
997,3/4/22 14:06:39,0
998,3/4/22 14:06:40,0
999,3/4/22 14:06:41,0
1000,3/4/22 14:06:42,0
1001,3/4/22 14:06:43,0
1002,3/4/22 14:06:44,0
1003,3/4/22 14:06:45,1.02387
1004,3/4/22 14:06:46,0
1005,3/4/22 14:06:47,0
1006,3/4/22 14:06:48,0
1007,3/4/22 14:06:49,0
1008,3/4/22 14:06:50,0
1009,3/4/22 14:06:51,1.01824
1010,3/4/22 14:06:52,0
1011,3/4/22 14:06:53,0
1012,3/4/22 14:06:54,1.02011
1013,3/4/22 14:06:55,0
1014,3/4/22 14:06:56,0
1015,3/4/22 14:06:57,0
1016,3/4/22 14:06:58,1.01918
1017,3/4/22 14:06:59,0
1018,3/4/22 14:07:00,0
1019,3/4/22 14:07:01,0
1020,3/4/22 14:07:02,0
1021,3/4/22 14:07:03,1.02105
1022,3/4/22 14:07:04,0
1023,3/4/22 14:07:05,0
1024,3/4/22 14:07:06,0
1025,3/4/22 14:07:07,0
1026,3/4/22 14:07:08,1.02199
1027,3/4/22 14:07:09,0
1028,3/4/22 14:07:10,0
1029,3/4/22 14:07:11,0
1030,3/4/22 14:07:12,0
1031,3/4/22 14:07:13,1.01918
1032,3/4/22 14:07:14,0
1033,3/4/22 14:07:15,0
1034,3/4/22 14:07:16,0
1035,3/4/22 14:07:17,0
1036,3/4/22 14:07:18,0
1037,3/4/22 14:07:19,0
1038,3/4/22 14:07:20,0
1039,3/4/22 14:07:21,1.02105
1040,3/4/22 14:07:22,0
1041,3/4/22 14:07:23,0
1042,3/4/22 14:07:24,1.02199
1043,3/4/22 14:07:25,0
1044,3/4/22 14:07:26,0
1045,3/4/22 14:07:27,1.02011
1046,3/4/22 14:07:28,0
1047,3/4/22 14:07:29,0
1048,3/4/22 14:07:30,1.02199
1049,3/4/22 14:07:31,0
1050,3/4/22 14:07:32,1.02011
1051,3/4/22 14:07:33,0
1052,3/4/22 14:07:34,1.02387
1053,3/4/22 14:07:35,0
1054,3/4/22 14:07:36,0
1055,3/4/22 14:07:37,1.02199
1056,3/4/22 14:07:38,0
1057,3/4/22 14:07:39,0
1058,3/4/22 14:07:40,0
1059,3/4/22 14:07:41,1.02105
1060,3/4/22 14:07:42,0
1061,3/4/22 14:07:43,0
1062,3/4/22 14:07:44,1.02481
1063,3/4/22 14:07:45,0
1064,3/4/22 14:07:46,0
1065,3/4/22 14:07:47,0
1066,3/4/22 14:07:48,0
1067,3/4/22 14:07:49,0
1068,3/4/22 14:07:50,0
1069,3/4/22 14:07:51,0
1070,3/4/22 14:07:52,0
1071,3/4/22 14:07:53,1.02762
1072,3/4/22 14:07:54,0
1073,3/4/22 14:07:55,0
1074,3/4/22 14:07:56,0
1075,3/4/22 14:07:57,0
1076,3/4/22 14:07:58,1.02668
1077,3/4/22 14:07:59,0
1078,3/4/22 14:08:00,0
1079,3/4/22 14:08:01,0
1080,3/4/22 14:08:02,0
1081,3/4/22 14:08:03,1.02293
1082,3/4/22 14:08:04,0
1083,3/4/22 14:08:05,0
1084,3/4/22 14:08:06,0
1085,3/4/22 14:08:07,1.02387
1086,3/4/22 14:08:08,0
1087,3/4/22 14:08:09,0
1088,3/4/22 14:08:10,0
1089,3/4/22 14:08:11,0
1090,3/4/22 14:08:12,1.02199
1091,3/4/22 14:08:13,0
1092,3/4/22 14:08:14,0
1093,3/4/22 14:08:15,0
1094,3/4/22 14:08:16,0
1095,3/4/22 14:08:17,1.02199
1096,3/4/22 14:08:18,0
1097,3/4/22 14:08:19,0
1098,3/4/22 14:08:20,0
1099,3/4/22 14:08:21,0
1100,3/4/22 14:08:22,0
1101,3/4/22 14:08:23,0
1102,3/4/22 14:08:24,1.02481
1103,3/4/22 14:08:25,0
1104,3/4/22 14:08:26,0
1105,3/4/22 14:08:27,0
1106,3/4/22 14:08:28,0
1107,3/4/22 14:08:29,1.02574
1108,3/4/22 14:08:30,0
1109,3/4/22 14:08:31,0
1110,3/4/22 14:08:32,0
1111,3/4/22 14:08:33,1.02293
1112,3/4/22 14:08:34,0
1113,3/4/22 14:08:35,0
1114,3/4/22 14:08:36,0
1115,3/4/22 14:08:37,1.02574
1116,3/4/22 14:08:38,0
1117,3/4/22 14:08:39,0
1118,3/4/22 14:08:40,0
1119,3/4/22 14:08:41,0
1120,3/4/22 14:08:42,0
1121,3/4/22 14:08:43,1.02856
1122,3/4/22 14:08:44,0
1123,3/4/22 14:08:45,0
1124,3/4/22 14:08:46,1.0295
1125,3/4/22 14:08:47,1.02762
1126,3/4/22 14:08:48,0
1127,3/4/22 14:08:49,0
1128,3/4/22 14:08:50,0
1129,3/4/22 14:08:51,0
1130,3/4/22 14:08:52,0
1131,3/4/22 14:08:53,0
1132,3/4/22 14:08:54,0
1133,3/4/22 14:08:55,0
1134,3/4/22 14:08:56,0
1135,3/4/22 14:08:57,0
1136,3/4/22 14:08:58,0
1137,3/4/22 14:08:59,0
1138,3/4/22 14:09:00,1.02574
1139,3/4/22 14:09:01,0
1140,3/4/22 14:09:02,0
1141,3/4/22 14:09:03,0
1142,3/4/22 14:09:04,0
1143,3/4/22 14:09:05,0
1144,3/4/22 14:09:06,0
1145,3/4/22 14:09:07,0
1146,3/4/22 14:09:08,0
1147,3/4/22 14:09:09,0
1148,3/4/22 14:09:10,1.02574
1149,3/4/22 14:09:11,0
1150,3/4/22 14:09:12,0
1151,3/4/22 14:09:13,0
1152,3/4/22 14:09:14,0
1153,3/4/22 14:09:15,1.02387
1154,3/4/22 14:09:16,0
1155,3/4/22 14:09:17,0
1156,3/4/22 14:09:18,0
1157,3/4/22 14:09:19,1.02856
1158,3/4/22 14:09:20,0
1159,3/4/22 14:09:21,0
1160,3/4/22 14:09:22,1.02762
1161,3/4/22 14:09:23,0
1162,3/4/22 14:09:24,1.02762
1163,3/4/22 14:09:25,0
1164,3/4/22 14:09:26,1.02199
1165,3/4/22 14:09:27,0
1166,3/4/22 14:09:28,0
1167,3/4/22 14:09:29,1.02574
1168,3/4/22 14:09:30,0
1169,3/4/22 14:09:31,0
1170,3/4/22 14:09:32,0
1171,3/4/22 14:09:33,1.02668
1172,3/4/22 14:09:34,0
1173,3/4/22 14:09:35,0
1174,3/4/22 14:09:36,0
1175,3/4/22 14:09:37,0
1176,3/4/22 14:09:38,0
1177,3/4/22 14:09:39,1.02574
1178,3/4/22 14:09:40,0
1179,3/4/22 14:09:41,0
1180,3/4/22 14:09:42,0
1181,3/4/22 14:09:43,0
1182,3/4/22 14:09:44,0
1183,3/4/22 14:09:45,0
1184,3/4/22 14:09:46,1.02574
1185,3/4/22 14:09:47,0
1186,3/4/22 14:09:48,0
1187,3/4/22 14:09:49,1.02668
1188,3/4/22 14:09:50,0
1189,3/4/22 14:09:51,0
1190,3/4/22 14:09:52,1.02199
1191,3/4/22 14:09:53,0
1192,3/4/22 14:09:54,0
1193,3/4/22 14:09:55,0
1194,3/4/22 14:09:56,0
1195,3/4/22 14:09:57,0
1196,3/4/22 14:09:58,0
1197,3/4/22 14:09:59,1.02574
1198,3/4/22 14:10:00,0
1199,3/4/22 14:10:01,0
1200,3/4/22 14:10:02,1.02199
1201,3/4/22 14:10:03,0
1202,3/4/22 14:10:04,0
1203,3/4/22 14:10:05,0
1204,3/4/22 14:10:06,0
1205,3/4/22 14:10:07,0
1206,3/4/22 14:10:08,0
1207,3/4/22 14:10:09,1.02574
1208,3/4/22 14:10:10,0
1209,3/4/22 14:10:11,0
1210,3/4/22 14:10:12,0
1211,3/4/22 14:10:13,0
1212,3/4/22 14:10:14,0
1213,3/4/22 14:10:15,1.02199
1214,3/4/22 14:10:16,0
1215,3/4/22 14:10:17,0
1216,3/4/22 14:10:18,0
1217,3/4/22 14:10:19,1.02293
1218,3/4/22 14:10:20,0
1219,3/4/22 14:10:21,0
1220,3/4/22 14:10:22,0
1221,3/4/22 14:10:23,0
1222,3/4/22 14:10:24,0
1223,3/4/22 14:10:25,0
1224,3/4/22 14:10:26,0
1225,3/4/22 14:10:27,0
1226,3/4/22 14:10:28,0
1227,3/4/22 14:10:29,0
1228,3/4/22 14:10:30,0
1229,3/4/22 14:10:31,0
1230,3/4/22 14:10:32,0
1231,3/4/22 14:10:33,0
1232,3/4/22 14:10:34,0
1233,3/4/22 14:10:35,0
1234,3/4/22 14:10:36,0
1235,3/4/22 14:10:37,0
1236,3/4/22 14:10:38,0
1237,3/4/22 14:10:39,0
1238,3/4/22 14:10:40,0
1239,3/4/22 14:10:41,1.02762
1240,3/4/22 14:10:42,0
1241,3/4/22 14:10:43,0
1242,3/4/22 14:10:44,0
1243,3/4/22 14:10:45,0
1244,3/4/22 14:10:46,0
1245,3/4/22 14:10:47,0
1246,3/4/22 14:10:48,0
1247,3/4/22 14:10:49,0
1248,3/4/22 14:10:50,0
1249,3/4/22 14:10:51,1.02293
1250,3/4/22 14:10:52,0
1251,3/4/22 14:10:53,0
1252,3/4/22 14:10:54,0
1253,3/4/22 14:10:55,1.02199
1254,3/4/22 14:10:56,0
1255,3/4/22 14:10:57,0
1256,3/4/22 14:10:58,0
1257,3/4/22 14:10:59,0
1258,3/4/22 14:11:00,0
1259,3/4/22 14:11:01,0
1260,3/4/22 14:11:02,0
1261,3/4/22 14:11:03,1.02762
1262,3/4/22 14:11:04,0
1263,3/4/22 14:11:05,1.02199
1264,3/4/22 14:11:06,0
1265,3/4/22 14:11:07,0
1266,3/4/22 14:11:08,1.02481
1267,3/4/22 14:11:09,0
1268,3/4/22 14:11:10,0
1269,3/4/22 14:11:11,1.02481
1270,3/4/22 14:11:12,0
1271,3/4/22 14:11:13,0
1272,3/4/22 14:11:14,1.02481
1273,3/4/22 14:11:15,0
1274,3/4/22 14:11:16,0
1275,3/4/22 14:11:17,0
1276,3/4/22 14:11:18,1.02199
1277,3/4/22 14:11:19,0
1278,3/4/22 14:11:20,0
1279,3/4/22 14:11:21,1.02105
1280,3/4/22 14:11:22,0
1281,3/4/22 14:11:23,0
1282,3/4/22 14:11:24,1.02387
1283,3/4/22 14:11:25,0
1284,3/4/22 14:11:26,0
1285,3/4/22 14:11:27,1.02199
1286,3/4/22 14:11:28,0
1287,3/4/22 14:11:29,0
1288,3/4/22 14:11:30,0
1289,3/4/22 14:11:31,1.02481
1290,3/4/22 14:11:32,0
1291,3/4/22 14:11:33,0
1292,3/4/22 14:11:34,1.02668
1293,3/4/22 14:11:35,0
1294,3/4/22 14:11:36,0
1295,3/4/22 14:11:37,0
1296,3/4/22 14:11:38,1.01824
1297,3/4/22 14:11:39,0
1298,3/4/22 14:11:40,0
1299,3/4/22 14:11:41,1.01824
1300,3/4/22 14:11:42,0
1301,3/4/22 14:11:43,0
1302,3/4/22 14:11:44,1.02199
1303,3/4/22 14:11:45,0
1304,3/4/22 14:11:46,0
1305,3/4/22 14:11:47,0
1306,3/4/22 14:11:48,0
1307,3/4/22 14:11:49,0
1308,3/4/22 14:11:50,1.02387
1309,3/4/22 14:11:51,0
1310,3/4/22 14:11:52,0
1311,3/4/22 14:11:53,1.02199
1312,3/4/22 14:11:54,1.0173
1313,3/4/22 14:11:55,0
1314,3/4/22 14:11:56,0
1315,3/4/22 14:11:57,1.02293
1316,3/4/22 14:11:58,0
1317,3/4/22 14:11:59,0
1318,3/4/22 14:12:00,1.01918
1319,3/4/22 14:12:01,0
1320,3/4/22 14:12:02,1.02387
1321,3/4/22 14:12:03,0
1322,3/4/22 14:12:04,1.01918
1323,3/4/22 14:12:05,0
1324,3/4/22 14:12:06,0
1325,3/4/22 14:12:07,1.02481
1326,3/4/22 14:12:08,0
1327,3/4/22 14:12:09,0
1328,3/4/22 14:12:10,1.02574
1329,3/4/22 14:12:11,0
1330,3/4/22 14:12:12,0
1331,3/4/22 14:12:13,1.02293
1332,3/4/22 14:12:14,0
1333,3/4/22 14:12:15,0
1334,3/4/22 14:12:16,0
1335,3/4/22 14:12:17,1.01824
1336,3/4/22 14:12:18,0
1337,3/4/22 14:12:19,0
1338,3/4/22 14:12:20,1.02199
1339,3/4/22 14:12:21,0
1340,3/4/22 14:12:22,0
1341,3/4/22 14:12:23,1.02387
1342,3/4/22 14:12:24,0
1343,3/4/22 14:12:25,0
1344,3/4/22 14:12:26,1.02293
1345,3/4/22 14:12:27,0
1346,3/4/22 14:12:28,0
1347,3/4/22 14:12:29,0
1348,3/4/22 14:12:30,1.01636
1349,3/4/22 14:12:31,0
1350,3/4/22 14:12:32,0
1351,3/4/22 14:12:33,1.02293
1352,3/4/22 14:12:34,0
1353,3/4/22 14:12:35,0
1354,3/4/22 14:12:36,1.02011
1355,3/4/22 14:12:37,0
1356,3/4/22 14:12:38,0
1357,3/4/22 14:12:39,1.02293
1358,3/4/22 14:12:40,0
1359,3/4/22 14:12:41,0
1360,3/4/22 14:12:42,0
1361,3/4/22 14:12:43,1.02293
1362,3/4/22 14:12:44,0
1363,3/4/22 14:12:45,0
1364,3/4/22 14:12:46,1.02011
1365,3/4/22 14:12:47,0
1366,3/4/22 14:12:48,0
1367,3/4/22 14:12:49,1.02199
1368,3/4/22 14:12:50,0
1369,3/4/22 14:12:51,0
1370,3/4/22 14:12:52,0
1371,3/4/22 14:12:53,1.01824
1372,3/4/22 14:12:54,0
1373,3/4/22 14:12:55,0
1374,3/4/22 14:12:56,0
1375,3/4/22 14:12:57,0
1376,3/4/22 14:12:58,0
1377,3/4/22 14:12:59,0
1378,3/4/22 14:13:00,0
1379,3/4/22 14:13:01,0
1380,3/4/22 14:13:02,1.01824
1381,3/4/22 14:13:03,1.02011
1382,3/4/22 14:13:04,0
1383,3/4/22 14:13:05,0
1384,3/4/22 14:13:06,1.01824
1385,3/4/22 14:13:07,0
1386,3/4/22 14:13:08,0
1387,3/4/22 14:13:09,0
1388,3/4/22 14:13:10,0
1389,3/4/22 14:13:11,0
1390,3/4/22 14:13:12,1.01918
1391,3/4/22 14:13:13,0
1392,3/4/22 14:13:14,0
1393,3/4/22 14:13:15,1.02387
1394,3/4/22 14:13:16,0
1395,3/4/22 14:13:17,0
1396,3/4/22 14:13:18,0
1397,3/4/22 14:13:19,1.02293
1398,3/4/22 14:13:20,0
1399,3/4/22 14:13:21,0
1400,3/4/22 14:13:22,1.01824
1401,3/4/22 14:13:23,0
1402,3/4/22 14:13:24,0
1403,3/4/22 14:13:25,1.02105
1404,3/4/22 14:13:26,0
1405,3/4/22 14:13:27,0
1406,3/4/22 14:13:28,0
1407,3/4/22 14:13:29,1.01918
1408,3/4/22 14:13:30,0
1409,3/4/22 14:13:31,0
1410,3/4/22 14:13:32,1.01824
1411,3/4/22 14:13:33,0
1412,3/4/22 14:13:34,0
1413,3/4/22 14:13:35,0
1414,3/4/22 14:13:36,1.02387
1415,3/4/22 14:13:37,0
1416,3/4/22 14:13:38,0
1417,3/4/22 14:13:39,0
1418,3/4/22 14:13:40,0
1419,3/4/22 14:13:41,0
1420,3/4/22 14:13:42,1.02199
1421,3/4/22 14:13:43,0
1422,3/4/22 14:13:44,0
1423,3/4/22 14:13:45,1.02293
1424,3/4/22 14:13:46,0
1425,3/4/22 14:13:47,0
1426,3/4/22 14:13:48,1.01918
1427,3/4/22 14:13:49,0
1428,3/4/22 14:13:50,0
1429,3/4/22 14:13:51,0
1430,3/4/22 14:13:52,1.01824
1431,3/4/22 14:13:53,0
1432,3/4/22 14:13:54,0
1433,3/4/22 14:13:55,1.02199
1434,3/4/22 14:13:56,0
1435,3/4/22 14:13:57,0
1436,3/4/22 14:13:58,1.02199
1437,3/4/22 14:13:59,0
1438,3/4/22 14:14:00,0
1439,3/4/22 14:14:01,1.02199
1440,3/4/22 14:14:02,0
1441,3/4/22 14:14:03,0
1442,3/4/22 14:14:04,0
1443,3/4/22 14:14:05,1.0173
1444,3/4/22 14:14:06,0
1445,3/4/22 14:14:07,0
1446,3/4/22 14:14:08,1.02199
1447,3/4/22 14:14:09,0
1448,3/4/22 14:14:10,0
1449,3/4/22 14:14:11,1.02199
1450,3/4/22 14:14:12,0
1451,3/4/22 14:14:13,0
1452,3/4/22 14:14:14,1.02011
1453,3/4/22 14:14:15,0
1454,3/4/22 14:14:16,1.02105
1455,3/4/22 14:14:17,0
1456,3/4/22 14:14:18,1.02199
1457,3/4/22 14:14:19,0
1458,3/4/22 14:14:20,0
1459,3/4/22 14:14:21,0
1460,3/4/22 14:14:22,0
1461,3/4/22 14:14:23,0
1462,3/4/22 14:14:24,1.02105
1463,3/4/22 14:14:25,0
1464,3/4/22 14:14:26,0
1465,3/4/22 14:14:27,1.02574
1466,3/4/22 14:14:28,1.02011
1467,3/4/22 14:14:29,0
1468,3/4/22 14:14:30,0
1469,3/4/22 14:14:31,1.01918
1470,3/4/22 14:14:32,0
1471,3/4/22 14:14:33,0
1472,3/4/22 14:14:34,1.02105
1473,3/4/22 14:14:35,0
1474,3/4/22 14:14:36,0
1475,3/4/22 14:14:37,0
1476,3/4/22 14:14:38,1.01824
1477,3/4/22 14:14:39,0
1478,3/4/22 14:14:40,0
1479,3/4/22 14:14:41,1.01824
1480,3/4/22 14:14:42,0
1481,3/4/22 14:14:43,0
1482,3/4/22 14:14:44,0
1483,3/4/22 14:14:45,0
1484,3/4/22 14:14:46,0
1485,3/4/22 14:14:47,1.01918
1486,3/4/22 14:14:48,0
1487,3/4/22 14:14:49,0
1488,3/4/22 14:14:50,0
1489,3/4/22 14:14:51,1.01636
1490,3/4/22 14:14:52,0
1491,3/4/22 14:14:53,0
1492,3/4/22 14:14:54,1.02293
1493,3/4/22 14:14:55,0
1494,3/4/22 14:14:56,0
1495,3/4/22 14:14:57,1.01918
1496,3/4/22 14:14:58,0
1497,3/4/22 14:14:59,0
1498,3/4/22 14:15:00,1.02199
1499,3/4/22 14:15:01,0
1500,3/4/22 14:15:02,0
1501,3/4/22 14:15:03,0
1502,3/4/22 14:15:04,1.01918
1503,3/4/22 14:15:05,0
1504,3/4/22 14:15:06,0
1505,3/4/22 14:15:07,1.02011
1506,3/4/22 14:15:08,0
1507,3/4/22 14:15:09,0
1508,3/4/22 14:15:10,1.02293
1509,3/4/22 14:15:11,0
1510,3/4/22 14:15:12,0
1511,3/4/22 14:15:13,1.02105
1512,3/4/22 14:15:14,1.02011
1513,3/4/22 14:15:15,0
1514,3/4/22 14:15:16,0
1515,3/4/22 14:15:17,1.02105
1516,3/4/22 14:15:18,0
1517,3/4/22 14:15:19,0
1518,3/4/22 14:15:20,0
1519,3/4/22 14:15:21,0
1520,3/4/22 14:15:22,0
1521,3/4/22 14:15:23,1.01918
1522,3/4/22 14:15:24,0
1523,3/4/22 14:15:25,0
1524,3/4/22 14:15:26,0
1525,3/4/22 14:15:27,1.02011
1526,3/4/22 14:15:28,0
1527,3/4/22 14:15:29,0
1528,3/4/22 14:15:30,1.02293
1529,3/4/22 14:15:31,0
1530,3/4/22 14:15:32,0
1531,3/4/22 14:15:33,0
1532,3/4/22 14:15:34,0
1533,3/4/22 14:15:35,0
1534,3/4/22 14:15:36,1.02293
1535,3/4/22 14:15:37,0
1536,3/4/22 14:15:38,0
1537,3/4/22 14:15:39,0
1538,3/4/22 14:15:40,1.02105
1539,3/4/22 14:15:41,0
1540,3/4/22 14:15:42,0
1541,3/4/22 14:15:43,1.02105
1542,3/4/22 14:15:44,0
1543,3/4/22 14:15:45,0
1544,3/4/22 14:15:46,1.02199
1545,3/4/22 14:15:47,0
1546,3/4/22 14:15:48,0
1547,3/4/22 14:15:49,0
1548,3/4/22 14:15:50,1.01448
1549,3/4/22 14:15:51,0
1550,3/4/22 14:15:52,0
1551,3/4/22 14:15:53,1.02105
1552,3/4/22 14:15:54,0
1553,3/4/22 14:15:55,0
1554,3/4/22 14:15:56,1.02387
1555,3/4/22 14:15:57,0
1556,3/4/22 14:15:58,0
1557,3/4/22 14:15:59,1.01167
1558,3/4/22 14:16:00,0
1559,3/4/22 14:16:01,1.01636
1560,3/4/22 14:16:02,0
1561,3/4/22 14:16:03,1.00791
1562,3/4/22 14:16:04,0
1563,3/4/22 14:16:05,0
1564,3/4/22 14:16:06,0
1565,3/4/22 14:16:07,0
1566,3/4/22 14:16:08,0
1567,3/4/22 14:16:09,1.0051
1568,3/4/22 14:16:10,0
1569,3/4/22 14:16:11,0
1570,3/4/22 14:16:12,0.99759
1571,3/4/22 14:16:13,0
1572,3/4/22 14:16:14,0.99571
1573,3/4/22 14:16:15,0
1574,3/4/22 14:16:16,1.02293
1575,3/4/22 14:16:17,0
1576,3/4/22 14:16:18,0
1577,3/4/22 14:16:19,1.02481
1578,3/4/22 14:16:20,0
1579,3/4/22 14:16:21,0
1580,3/4/22 14:16:22,1.02105
1581,3/4/22 14:16:23,0
1582,3/4/22 14:16:24,0
1583,3/4/22 14:16:25,0
1584,3/4/22 14:16:26,0
1585,3/4/22 14:16:27,0.34254
1586,3/4/22 14:16:28,0
1587,3/4/22 14:16:29,0
1588,3/4/22 14:16:30,0
1589,3/4/22 14:16:31,1.01918
1590,3/4/22 14:16:32,0
1591,3/4/22 14:16:33,0
1592,3/4/22 14:16:34,0
1593,3/4/22 14:16:35,0
1594,3/4/22 14:16:36,0.94034
1595,3/4/22 14:16:37,0
1596,3/4/22 14:16:38,0
1597,3/4/22 14:16:39,0.94034
1598,3/4/22 14:16:40,0
1599,3/4/22 14:16:41,0
